PFA	PD
0.982	0.982
0.982	0.982
0.982	0.982
0.982	0.98
0.982	0.98
0.982	0.98
0.982	0.98
0.982	0.98
0.982	0.98
0.982	0.98
0.982	0.98
0.982	0.98
0.982	0.98
0.982	0.98
0.982	0.98
0.978	0.98
0.978	0.98
0.978	0.98
0.978	0.98
0.978	0.98
0.978	0.98
0.978	0.98
0.978	0.98
0.978	0.98
0.978	0.98
0.978	0.98
0.976	0.98
0.976	0.978
0.974	0.976
0.974	0.976
0.974	0.974
0.974	0.972
0.974	0.972
0.974	0.972
0.974	0.97
0.974	0.97
0.974	0.97
0.974	0.97
0.974	0.97
0.974	0.97
0.974	0.97
0.974	0.97
0.974	0.97
0.974	0.97
0.974	0.97
0.974	0.97
0.974	0.97
0.974	0.97
0.974	0.97
0.974	0.97
0.97	0.97
0.968	0.97
0.966	0.97
0.966	0.97
0.966	0.97
0.964	0.97
0.964	0.97
0.962	0.97
0.962	0.97
0.962	0.97
0.96	0.97
0.96	0.97
0.952	0.97
0.952	0.97
0.95	0.97
0.95	0.97
0.95	0.97
0.95	0.968
0.95	0.966
0.95	0.966
0.95	0.964
0.95	0.96
0.95	0.96
0.95	0.96
0.948	0.958
0.948	0.958
0.948	0.958
0.948	0.954
0.948	0.954
0.946	0.954
0.944	0.954
0.944	0.954
0.944	0.954
0.942	0.954
0.942	0.954
0.942	0.952
0.942	0.952
0.94	0.952
0.94	0.952
0.94	0.952
0.94	0.952
0.936	0.95
0.934	0.946
0.932	0.946
0.932	0.946
0.932	0.944
0.932	0.944
0.93	0.944
0.93	0.942
0.93	0.942
0.928	0.942
0.928	0.942
0.928	0.94
0.928	0.94
0.928	0.94
0.926	0.938
0.926	0.938
0.926	0.938
0.926	0.938
0.926	0.938
0.926	0.938
0.926	0.938
0.924	0.938
0.924	0.938
0.924	0.938
0.92	0.938
0.916	0.934
0.916	0.934
0.916	0.934
0.914	0.934
0.914	0.932
0.914	0.928
0.914	0.928
0.914	0.928
0.912	0.928
0.912	0.928
0.912	0.928
0.912	0.928
0.908	0.926
0.908	0.926
0.908	0.926
0.908	0.926
0.906	0.926
0.906	0.924
0.904	0.924
0.902	0.922
0.902	0.92
0.902	0.92
0.902	0.918
0.9	0.918
0.898	0.916
0.896	0.916
0.892	0.916
0.89	0.916
0.89	0.916
0.886	0.914
0.884	0.914
0.882	0.912
0.878	0.912
0.878	0.912
0.876	0.912
0.874	0.912
0.874	0.91
0.872	0.91
0.87	0.91
0.87	0.91
0.87	0.91
0.87	0.91
0.868	0.91
0.868	0.906
0.866	0.906
0.864	0.906
0.862	0.904
0.862	0.904
0.86	0.904
0.86	0.9
0.858	0.896
0.856	0.894
0.856	0.894
0.854	0.888
0.854	0.888
0.852	0.888
0.852	0.888
0.852	0.884
0.85	0.882
0.85	0.882
0.846	0.88
0.846	0.878
0.846	0.878
0.844	0.878
0.842	0.874
0.842	0.872
0.84	0.868
0.84	0.866
0.838	0.866
0.836	0.864
0.834	0.864
0.832	0.862
0.83	0.858
0.83	0.856
0.83	0.854
0.83	0.854
0.83	0.854
0.828	0.852
0.822	0.85
0.822	0.846
0.822	0.846
0.822	0.842
0.82	0.842
0.818	0.842
0.816	0.842
0.812	0.838
0.806	0.834
0.802	0.83
0.802	0.83
0.796	0.828
0.796	0.822
0.796	0.822
0.796	0.822
0.796	0.814
0.792	0.812
0.786	0.81
0.786	0.81
0.786	0.81
0.786	0.81
0.786	0.808
0.782	0.808
0.78	0.808
0.776	0.808
0.776	0.802
0.776	0.802
0.776	0.802
0.776	0.802
0.776	0.798
0.776	0.796
0.774	0.796
0.774	0.796
0.77	0.794
0.768	0.792
0.768	0.79
0.768	0.788
0.766	0.788
0.764	0.786
0.764	0.786
0.762	0.786
0.758	0.784
0.756	0.782
0.754	0.78
0.752	0.774
0.748	0.772
0.748	0.77
0.746	0.768
0.744	0.768
0.744	0.764
0.742	0.762
0.742	0.76
0.738	0.76
0.738	0.76
0.738	0.758
0.736	0.758
0.73	0.756
0.728	0.748
0.726	0.744
0.726	0.742
0.726	0.738
0.726	0.738
0.724	0.734
0.724	0.732
0.722	0.732
0.72	0.732
0.716	0.73
0.714	0.728
0.712	0.726
0.708	0.724
0.706	0.72
0.702	0.72
0.702	0.718
0.702	0.718
0.7	0.716
0.694	0.714
0.694	0.714
0.69	0.712
0.686	0.706
0.684	0.702
0.684	0.7
0.684	0.698
0.682	0.696
0.68	0.692
0.676	0.69
0.676	0.69
0.676	0.69
0.67	0.69
0.668	0.688
0.668	0.686
0.662	0.686
0.66	0.68
0.658	0.68
0.656	0.68
0.656	0.68
0.654	0.676
0.65	0.674
0.65	0.672
0.648	0.67
0.642	0.666
0.64	0.664
0.634	0.66
0.63	0.658
0.628	0.656
0.628	0.654
0.622	0.654
0.622	0.648
0.622	0.644
0.62	0.64
0.612	0.64
0.61	0.638
0.604	0.636
0.6	0.634
0.6	0.634
0.6	0.63
0.596	0.624
0.592	0.624
0.588	0.618
0.584	0.616
0.578	0.612
0.578	0.61
0.576	0.608
0.576	0.604
0.574	0.598
0.572	0.594
0.572	0.59
0.57	0.586
0.57	0.586
0.57	0.586
0.566	0.586
0.566	0.586
0.562	0.582
0.56	0.58
0.558	0.58
0.556	0.58
0.55	0.58
0.548	0.576
0.546	0.574
0.54	0.574
0.534	0.574
0.532	0.572
0.53	0.57
0.524	0.566
0.522	0.564
0.518	0.564
0.516	0.562
0.516	0.562
0.512	0.558
0.506	0.554
0.504	0.554
0.502	0.552
0.5	0.552
0.498	0.548
0.498	0.542
0.498	0.536
0.498	0.532
0.494	0.526
0.492	0.526
0.486	0.522
0.484	0.52
0.482	0.516
0.48	0.514
0.48	0.51
0.478	0.508
0.478	0.5
0.476	0.5
0.474	0.496
0.47	0.49
0.468	0.49
0.466	0.486
0.466	0.48
0.464	0.474
0.462	0.472
0.46	0.47
0.458	0.468
0.456	0.462
0.454	0.458
0.446	0.456
0.44	0.452
0.438	0.448
0.436	0.444
0.434	0.444
0.428	0.442
0.426	0.438
0.426	0.434
0.426	0.432
0.424	0.432
0.422	0.428
0.42	0.426
0.416	0.424
0.412	0.42
0.412	0.418
0.412	0.412
0.412	0.412
0.41	0.412
0.406	0.41
0.406	0.406
0.404	0.402
0.402	0.398
0.4	0.396
0.4	0.394
0.394	0.394
0.392	0.39
0.392	0.382
0.388	0.38
0.384	0.374
0.382	0.37
0.382	0.37
0.378	0.37
0.378	0.37
0.372	0.364
0.37	0.36
0.364	0.356
0.364	0.354
0.364	0.354
0.36	0.35
0.36	0.35
0.358	0.35
0.356	0.35
0.354	0.344
0.354	0.342
0.352	0.338
0.346	0.336
0.344	0.332
0.34	0.33
0.34	0.328
0.336	0.326
0.334	0.324
0.33	0.322
0.33	0.316
0.326	0.316
0.322	0.314
0.32	0.31
0.32	0.31
0.32	0.308
0.32	0.304
0.32	0.304
0.32	0.302
0.318	0.3
0.318	0.298
0.316	0.296
0.314	0.294
0.31	0.292
0.31	0.288
0.304	0.288
0.298	0.288
0.298	0.282
0.298	0.282
0.298	0.282
0.296	0.282
0.292	0.282
0.288	0.282
0.288	0.28
0.282	0.28
0.282	0.276
0.278	0.276
0.278	0.276
0.274	0.272
0.27	0.27
0.266	0.27
0.266	0.266
0.266	0.262
0.262	0.26
0.26	0.26
0.258	0.26
0.258	0.256
0.254	0.252
0.246	0.25
0.246	0.25
0.242	0.246
0.24	0.242
0.24	0.24
0.238	0.24
0.236	0.24
0.23	0.24
0.23	0.238
0.228	0.236
0.226	0.234
0.224	0.232
0.222	0.232
0.22	0.23
0.218	0.23
0.218	0.23
0.216	0.224
0.214	0.222
0.208	0.218
0.206	0.216
0.204	0.216
0.204	0.216
0.204	0.216
0.204	0.214
0.202	0.212
0.2	0.212
0.198	0.21
0.196	0.204
0.194	0.204
0.194	0.204
0.192	0.2
0.19	0.2
0.184	0.198
0.182	0.198
0.182	0.198
0.182	0.196
0.182	0.194
0.178	0.192
0.178	0.19
0.178	0.188
0.178	0.188
0.176	0.186
0.176	0.182
0.176	0.18
0.172	0.178
0.172	0.178
0.17	0.178
0.17	0.178
0.164	0.178
0.162	0.178
0.162	0.178
0.156	0.178
0.154	0.178
0.154	0.174
0.154	0.172
0.152	0.172
0.148	0.172
0.148	0.168
0.148	0.168
0.148	0.166
0.146	0.164
0.146	0.164
0.146	0.164
0.144	0.162
0.138	0.16
0.136	0.16
0.132	0.158
0.13	0.158
0.13	0.156
0.126	0.152
0.126	0.152
0.126	0.148
0.124	0.146
0.12	0.144
0.114	0.142
0.108	0.14
0.108	0.138
0.108	0.136
0.108	0.136
0.108	0.134
0.108	0.132
0.104	0.13
0.102	0.126
0.102	0.126
0.102	0.126
0.102	0.126
0.098	0.126
0.094	0.124
0.094	0.124
0.094	0.12
0.092	0.116
0.092	0.116
0.092	0.114
0.092	0.112
0.092	0.112
0.092	0.11
0.09	0.11
0.09	0.108
0.09	0.108
0.088	0.106
0.088	0.102
0.088	0.102
0.088	0.096
0.088	0.094
0.088	0.094
0.088	0.094
0.086	0.094
0.084	0.094
0.084	0.094
0.084	0.094
0.084	0.092
0.084	0.09
0.084	0.088
0.084	0.084
0.084	0.084
0.082	0.084
0.082	0.084
0.082	0.084
0.082	0.084
0.08	0.082
0.08	0.082
0.08	0.08
0.08	0.078
0.08	0.078
0.08	0.072
0.08	0.07
0.078	0.068
0.078	0.068
0.078	0.066
0.078	0.064
0.078	0.064
0.076	0.064
0.076	0.064
0.076	0.062
0.076	0.062
0.076	0.062
0.076	0.062
0.074	0.062
0.072	0.062
0.07	0.062
0.07	0.06
0.07	0.06
0.068	0.06
0.068	0.058
0.068	0.058
0.068	0.058
0.068	0.056
0.068	0.054
0.068	0.054
0.068	0.054
0.066	0.054
0.062	0.054
0.06	0.054
0.056	0.054
0.056	0.054
0.054	0.05
0.054	0.05
0.052	0.05
0.052	0.05
0.052	0.05
0.052	0.05
0.052	0.048
0.052	0.048
0.052	0.048
0.052	0.048
0.05	0.048
0.048	0.046
0.048	0.046
0.046	0.046
0.046	0.046
0.046	0.046
0.046	0.046
0.046	0.046
0.046	0.044
0.046	0.044
0.046	0.042
0.046	0.042
0.046	0.042
0.044	0.042
0.044	0.04
0.044	0.038
0.044	0.038
0.044	0.038
0.044	0.038
0.044	0.038
0.044	0.038
0.044	0.038
0.044	0.038
0.04	0.038
0.04	0.038
0.04	0.036
0.038	0.036
0.038	0.036
0.036	0.036
0.036	0.036
0.034	0.034
0.032	0.034
0.032	0.034
0.032	0.034
0.032	0.034
0.032	0.032
0.032	0.032
0.032	0.032
0.032	0.032
0.032	0.032
0.03	0.032
0.03	0.032
0.03	0.03
0.03	0.028
0.03	0.026
0.03	0.026
0.03	0.026
0.03	0.026
0.03	0.026
0.03	0.026
0.028	0.026
0.026	0.026
0.026	0.026
0.026	0.026
0.026	0.026
0.026	0.024
0.026	0.022
0.026	0.022
0.026	0.022
0.026	0.022
0.026	0.022
0.026	0.022
0.026	0.02
0.024	0.018
0.024	0.018
0.024	0.016
0.024	0.014
0.024	0.014
0.024	0.014
0.024	0.014
0.024	0.014
0.024	0.014
0.024	0.014
0.022	0.014
0.022	0.014
0.022	0.014
0.02	0.014
0.02	0.014
0.02	0.014
0.02	0.014
0.02	0.014
0.018	0.014
0.016	0.014
0.016	0.014
0.016	0.014
0.016	0.012
0.016	0.012
0.016	0.012
0.016	0.012
0.016	0.012
0.016	0.012
0.016	0.012
0.016	0.012
0.016	0.012
0.016	0.012
0.016	0.012
0.016	0.012
0.016	0.012
0.016	0.012
0.016	0.012
0.016	0.01
0.016	0.01
0.014	0.01
0.014	0.01
0.014	0.01
0.014	0.01
0.014	0.008
0.014	0.008
0.014	0.008
0.014	0.008
0.014	0.008
0.014	0.008
0.014	0.008
0.012	0.008
0.012	0.008
0.012	0.008
0.012	0.008
0.012	0.008
0.012	0.008
0.01	0.008
0.008	0.008
0.008	0.008
0.008	0.008
0.008	0.008
0.008	0.008
0.008	0.008
0.008	0.006
0.008	0.006
0.008	0.006
0.008	0.006
0.008	0.006
0.008	0.006
0.008	0.006
0.008	0.006
0.008	0.006
0.008	0.006
0.008	0.006
0.008	0.006
0.008	0.006
0.008	0.006
0.008	0.006
0.008	0.004
0.008	0.004
0.008	0.004
0.008	0.004
0.008	0.004
0.006	0.004
0.006	0.004
0.006	0.004
0.006	0.004
0.006	0.004
0.006	0.004
0.006	0.004
0.006	0.004
0.006	0.004
0.004	0.004
0.004	0.004
0.004	0.004
0.004	0.004
0.004	0.004
0.004	0.004
0.004	0.004
0.004	0.004
0.004	0.004
0.004	0.004
0.004	0.004
0.004	0.004
0.004	0.004
0.004	0.004
0.004	0.004
0.004	0.004
0.004	0.004
0.004	0.004
0.004	0.004
0.004	0.004
0.004	0.004
0.004	0.004
0.004	0.004
0.004	0.004
0.004	0.004
0.004	0.004
0.004	0.004
0.004	0.004
0.004	0.004
0.004	0.004
0.004	0.004
0.004	0.004
0.004	0.004
0.004	0.004
0.004	0.004
0.004	0.004
0.004	0.004
0.004	0.004
0.002	0.004
0.002	0.004
0.002	0.004
0.002	0.004
0.002	0.004
0.002	0.004
0.002	0.004
0.002	0.004
0.002	0.004
0.002	0.004
0.002	0.004
0.002	0.004
0.002	0.004
0.002	0.004
0.002	0.004
0.002	0.002
0.002	0.002
0.002	0.002
0.002	0.002
0.002	0.002
0.002	0.002
0.002	0.002
0.002	0.002
0.002	0.002
0.002	0.002
0.002	0.002
0.002	0.002
0.002	0.002
0.002	0.002
0.002	0.002
0.002	0.002
0.002	0.002
0.002	0.002
0.002	0.002
0.002	0.002
0.002	0.002
0.002	0.002
0.002	0.002
0.002	0.002
0.002	0.002
0.002	0.002
0.002	0.002
0.0	0.002
0.0	0.002
0.0	0.002
0.0	0.002
0.0	0.002
0.0	0.002
0.0	0.002
0.0	0.002
0.0	0.002
0.0	0.002
0.0	0.002
0.0	0.002
0.0	0.002
0.0	0.002
0.0	0.002
0.0	0.002
0.0	0.002
0.0	0.002
0.0	0.002
0.0	0.002
0.0	0.002
0.0	0.002
0.0	0.002
0.0	0.002
0.0	0.002
0.0	0.002
0.0	0.002
0.0	0.002
0.0	0.0
0.0	0.0
0.0	0.0
