PFA	PD
0.994	0.998
0.994	0.998
0.994	0.998
0.994	0.996
0.994	0.996
0.994	0.996
0.994	0.996
0.994	0.996
0.994	0.996
0.994	0.996
0.994	0.996
0.994	0.996
0.994	0.996
0.994	0.996
0.994	0.996
0.994	0.996
0.994	0.996
0.994	0.996
0.994	0.996
0.994	0.996
0.994	0.996
0.994	0.996
0.994	0.996
0.994	0.996
0.994	0.996
0.994	0.996
0.994	0.996
0.994	0.996
0.994	0.996
0.994	0.996
0.994	0.996
0.994	0.996
0.994	0.996
0.994	0.996
0.994	0.996
0.994	0.996
0.994	0.996
0.994	0.996
0.994	0.996
0.994	0.996
0.994	0.996
0.994	0.996
0.994	0.996
0.994	0.996
0.994	0.996
0.994	0.996
0.994	0.996
0.994	0.996
0.994	0.996
0.994	0.996
0.994	0.996
0.994	0.996
0.994	0.996
0.994	0.996
0.994	0.996
0.992	0.996
0.992	0.996
0.992	0.996
0.992	0.996
0.992	0.996
0.992	0.996
0.992	0.996
0.992	0.996
0.992	0.996
0.992	0.996
0.992	0.996
0.992	0.994
0.992	0.994
0.992	0.994
0.992	0.994
0.992	0.994
0.992	0.994
0.992	0.994
0.992	0.994
0.992	0.994
0.992	0.994
0.992	0.994
0.992	0.994
0.992	0.994
0.992	0.994
0.992	0.992
0.992	0.992
0.992	0.992
0.992	0.992
0.992	0.992
0.992	0.992
0.992	0.99
0.992	0.99
0.992	0.99
0.992	0.99
0.992	0.99
0.992	0.99
0.992	0.99
0.992	0.99
0.992	0.988
0.992	0.988
0.992	0.988
0.992	0.988
0.992	0.988
0.992	0.988
0.992	0.988
0.99	0.988
0.99	0.988
0.99	0.988
0.99	0.988
0.99	0.988
0.99	0.988
0.99	0.988
0.99	0.988
0.99	0.988
0.99	0.988
0.99	0.986
0.99	0.986
0.99	0.986
0.99	0.986
0.99	0.986
0.99	0.986
0.99	0.986
0.988	0.986
0.988	0.986
0.988	0.986
0.988	0.986
0.988	0.986
0.988	0.986
0.988	0.986
0.988	0.986
0.988	0.986
0.988	0.986
0.988	0.986
0.988	0.986
0.988	0.986
0.988	0.986
0.988	0.986
0.988	0.986
0.988	0.986
0.988	0.986
0.988	0.984
0.988	0.984
0.986	0.984
0.984	0.984
0.984	0.984
0.984	0.984
0.984	0.984
0.984	0.984
0.984	0.984
0.984	0.984
0.984	0.984
0.984	0.984
0.984	0.984
0.984	0.984
0.984	0.984
0.984	0.984
0.984	0.984
0.984	0.984
0.984	0.984
0.984	0.984
0.984	0.984
0.984	0.984
0.984	0.984
0.984	0.984
0.984	0.984
0.984	0.984
0.984	0.984
0.984	0.984
0.984	0.984
0.984	0.982
0.984	0.98
0.984	0.98
0.984	0.98
0.984	0.98
0.982	0.978
0.982	0.978
0.98	0.978
0.98	0.976
0.98	0.976
0.98	0.976
0.98	0.976
0.98	0.976
0.98	0.976
0.98	0.976
0.98	0.976
0.98	0.976
0.98	0.976
0.98	0.974
0.98	0.974
0.98	0.974
0.98	0.974
0.98	0.972
0.98	0.97
0.98	0.97
0.978	0.968
0.978	0.966
0.976	0.966
0.976	0.966
0.976	0.964
0.976	0.964
0.976	0.964
0.974	0.964
0.974	0.964
0.974	0.962
0.974	0.962
0.972	0.962
0.972	0.962
0.972	0.962
0.972	0.962
0.972	0.962
0.972	0.96
0.972	0.96
0.972	0.96
0.972	0.96
0.972	0.96
0.972	0.96
0.972	0.96
0.972	0.96
0.972	0.96
0.972	0.96
0.972	0.96
0.972	0.96
0.972	0.96
0.972	0.96
0.97	0.96
0.97	0.96
0.97	0.958
0.97	0.958
0.97	0.958
0.97	0.956
0.97	0.956
0.97	0.956
0.968	0.956
0.968	0.956
0.968	0.956
0.968	0.956
0.968	0.956
0.968	0.956
0.968	0.956
0.968	0.952
0.968	0.952
0.968	0.952
0.968	0.952
0.968	0.952
0.968	0.952
0.968	0.952
0.968	0.952
0.968	0.952
0.968	0.952
0.968	0.952
0.968	0.952
0.968	0.95
0.968	0.95
0.968	0.95
0.968	0.95
0.966	0.948
0.966	0.948
0.966	0.948
0.966	0.946
0.966	0.946
0.966	0.946
0.966	0.946
0.966	0.946
0.966	0.946
0.966	0.946
0.966	0.946
0.966	0.946
0.964	0.946
0.964	0.946
0.964	0.946
0.964	0.946
0.964	0.946
0.964	0.946
0.964	0.946
0.964	0.946
0.964	0.946
0.964	0.946
0.964	0.946
0.964	0.946
0.962	0.946
0.962	0.946
0.962	0.946
0.962	0.946
0.962	0.944
0.96	0.944
0.96	0.944
0.96	0.944
0.96	0.944
0.96	0.944
0.96	0.942
0.96	0.942
0.96	0.942
0.96	0.942
0.96	0.942
0.96	0.942
0.96	0.942
0.96	0.942
0.958	0.942
0.956	0.942
0.954	0.942
0.954	0.942
0.954	0.942
0.954	0.942
0.954	0.942
0.952	0.942
0.952	0.942
0.952	0.942
0.948	0.942
0.948	0.94
0.948	0.94
0.948	0.94
0.948	0.94
0.948	0.94
0.948	0.938
0.946	0.938
0.946	0.938
0.946	0.938
0.946	0.938
0.946	0.938
0.946	0.938
0.946	0.938
0.944	0.938
0.944	0.938
0.944	0.938
0.944	0.938
0.944	0.938
0.944	0.938
0.944	0.938
0.942	0.936
0.94	0.936
0.94	0.936
0.94	0.936
0.94	0.934
0.94	0.934
0.94	0.934
0.94	0.934
0.94	0.934
0.94	0.93
0.94	0.93
0.94	0.93
0.94	0.93
0.94	0.93
0.938	0.93
0.938	0.93
0.938	0.93
0.938	0.93
0.934	0.93
0.934	0.928
0.932	0.928
0.932	0.928
0.932	0.926
0.932	0.926
0.93	0.926
0.93	0.926
0.93	0.926
0.93	0.922
0.93	0.922
0.93	0.922
0.93	0.922
0.93	0.92
0.93	0.92
0.93	0.918
0.93	0.916
0.93	0.916
0.928	0.916
0.926	0.916
0.926	0.916
0.926	0.914
0.926	0.914
0.926	0.914
0.926	0.914
0.926	0.914
0.926	0.914
0.926	0.914
0.924	0.914
0.924	0.914
0.924	0.914
0.924	0.91
0.924	0.91
0.924	0.91
0.924	0.91
0.924	0.908
0.924	0.908
0.924	0.908
0.924	0.908
0.922	0.908
0.922	0.908
0.92	0.908
0.92	0.906
0.92	0.904
0.92	0.902
0.92	0.9
0.92	0.9
0.92	0.9
0.92	0.9
0.92	0.9
0.92	0.9
0.92	0.898
0.92	0.898
0.92	0.892
0.92	0.892
0.92	0.89
0.92	0.89
0.918	0.888
0.918	0.886
0.918	0.886
0.916	0.886
0.914	0.886
0.912	0.886
0.912	0.886
0.912	0.886
0.91	0.886
0.91	0.884
0.91	0.884
0.91	0.884
0.91	0.884
0.906	0.88
0.906	0.88
0.906	0.876
0.904	0.874
0.904	0.872
0.904	0.872
0.902	0.872
0.902	0.872
0.902	0.872
0.902	0.87
0.902	0.87
0.902	0.87
0.9	0.87
0.9	0.87
0.9	0.87
0.9	0.87
0.9	0.87
0.9	0.87
0.898	0.87
0.898	0.87
0.896	0.87
0.896	0.87
0.896	0.87
0.89	0.87
0.89	0.87
0.886	0.87
0.884	0.87
0.884	0.868
0.884	0.868
0.884	0.868
0.884	0.868
0.88	0.866
0.88	0.862
0.878	0.86
0.878	0.858
0.878	0.858
0.878	0.858
0.878	0.858
0.876	0.856
0.876	0.854
0.874	0.852
0.874	0.852
0.872	0.852
0.87	0.85
0.87	0.848
0.87	0.848
0.868	0.848
0.866	0.844
0.864	0.842
0.864	0.842
0.864	0.84
0.864	0.84
0.864	0.84
0.864	0.84
0.864	0.84
0.86	0.838
0.86	0.838
0.86	0.838
0.86	0.836
0.858	0.836
0.856	0.836
0.856	0.834
0.854	0.832
0.854	0.828
0.854	0.826
0.854	0.826
0.85	0.824
0.85	0.824
0.85	0.824
0.846	0.822
0.846	0.822
0.844	0.822
0.844	0.82
0.842	0.82
0.842	0.82
0.842	0.818
0.842	0.814
0.838	0.81
0.836	0.81
0.836	0.81
0.836	0.808
0.836	0.806
0.836	0.804
0.836	0.804
0.836	0.802
0.836	0.802
0.836	0.802
0.836	0.802
0.836	0.8
0.836	0.8
0.836	0.8
0.836	0.8
0.836	0.8
0.836	0.798
0.836	0.796
0.836	0.796
0.836	0.796
0.836	0.796
0.836	0.794
0.832	0.794
0.832	0.794
0.832	0.792
0.832	0.79
0.832	0.79
0.832	0.79
0.832	0.79
0.83	0.79
0.83	0.786
0.83	0.786
0.828	0.784
0.826	0.782
0.824	0.78
0.822	0.778
0.822	0.778
0.822	0.778
0.822	0.778
0.82	0.776
0.82	0.774
0.82	0.774
0.82	0.768
0.82	0.766
0.818	0.764
0.818	0.764
0.818	0.764
0.816	0.764
0.816	0.764
0.816	0.764
0.816	0.762
0.816	0.762
0.814	0.762
0.814	0.762
0.814	0.762
0.814	0.762
0.812	0.762
0.81	0.76
0.81	0.76
0.81	0.76
0.806	0.758
0.806	0.758
0.806	0.756
0.806	0.756
0.806	0.756
0.806	0.754
0.804	0.754
0.802	0.754
0.802	0.754
0.8	0.752
0.798	0.752
0.798	0.75
0.798	0.746
0.798	0.744
0.798	0.744
0.798	0.742
0.798	0.742
0.798	0.742
0.794	0.74
0.794	0.738
0.794	0.736
0.794	0.734
0.794	0.732
0.794	0.73
0.794	0.73
0.792	0.73
0.792	0.73
0.792	0.73
0.792	0.73
0.792	0.728
0.792	0.726
0.79	0.726
0.788	0.726
0.788	0.726
0.786	0.726
0.784	0.726
0.784	0.726
0.782	0.726
0.78	0.724
0.78	0.722
0.778	0.718
0.778	0.716
0.778	0.714
0.776	0.714
0.776	0.712
0.776	0.712
0.772	0.71
0.772	0.71
0.77	0.706
0.77	0.704
0.77	0.702
0.77	0.696
0.768	0.696
0.768	0.696
0.768	0.694
0.764	0.69
0.764	0.69
0.76	0.688
0.76	0.688
0.76	0.686
0.758	0.686
0.758	0.682
0.758	0.68
0.756	0.68
0.756	0.68
0.756	0.68
0.754	0.68
0.754	0.676
0.754	0.674
0.754	0.67
0.754	0.668
0.754	0.666
0.752	0.662
0.752	0.66
0.752	0.656
0.752	0.654
0.752	0.652
0.75	0.652
0.75	0.646
0.748	0.646
0.744	0.644
0.742	0.644
0.742	0.64
0.742	0.64
0.742	0.64
0.74	0.64
0.74	0.636
0.736	0.636
0.736	0.636
0.734	0.636
0.732	0.634
0.732	0.632
0.732	0.632
0.732	0.626
0.73	0.624
0.73	0.622
0.728	0.622
0.726	0.62
0.722	0.62
0.72	0.62
0.716	0.62
0.716	0.62
0.716	0.62
0.716	0.618
0.716	0.616
0.712	0.616
0.712	0.616
0.71	0.614
0.708	0.614
0.708	0.612
0.704	0.61
0.698	0.61
0.698	0.61
0.694	0.61
0.688	0.61
0.684	0.604
0.682	0.602
0.682	0.6
0.682	0.6
0.682	0.6
0.678	0.6
0.676	0.6
0.672	0.6
0.672	0.6
0.666	0.594
0.666	0.594
0.666	0.592
0.664	0.592
0.664	0.592
0.662	0.592
0.66	0.592
0.658	0.592
0.658	0.592
0.654	0.592
0.65	0.592
0.65	0.59
0.646	0.588
0.642	0.588
0.642	0.586
0.642	0.586
0.64	0.586
0.638	0.584
0.638	0.584
0.636	0.584
0.632	0.58
0.63	0.578
0.63	0.578
0.63	0.576
0.63	0.576
0.63	0.574
0.63	0.572
0.628	0.57
0.626	0.57
0.622	0.568
0.622	0.568
0.62	0.568
0.62	0.568
0.62	0.568
0.62	0.568
0.62	0.566
0.616	0.566
0.614	0.566
0.614	0.566
0.612	0.566
0.606	0.564
0.606	0.562
0.606	0.558
0.606	0.556
0.606	0.554
0.606	0.552
0.602	0.55
0.602	0.55
0.598	0.55
0.598	0.55
0.598	0.55
0.598	0.546
0.598	0.546
0.596	0.546
0.596	0.546
0.596	0.546
0.596	0.544
0.596	0.544
0.596	0.544
0.596	0.54
0.596	0.536
0.594	0.536
0.594	0.536
0.594	0.534
0.59	0.532
0.59	0.528
0.59	0.528
0.59	0.524
0.586	0.524
0.586	0.52
0.586	0.516
0.584	0.514
0.584	0.512
0.584	0.51
0.582	0.506
0.578	0.504
0.576	0.504
0.572	0.502
0.57	0.502
0.566	0.502
0.566	0.502
0.564	0.5
0.562	0.496
0.558	0.496
0.556	0.494
0.554	0.494
0.552	0.494
0.55	0.492
0.548	0.488
0.546	0.486
0.544	0.486
0.54	0.486
0.54	0.484
0.54	0.484
0.54	0.484
0.54	0.484
0.54	0.484
0.54	0.48
0.54	0.478
0.538	0.476
0.538	0.474
0.538	0.474
0.534	0.47
0.532	0.468
0.528	0.468
0.526	0.466
0.526	0.466
0.524	0.466
0.524	0.464
0.524	0.464
0.524	0.462
0.522	0.462
0.522	0.46
0.522	0.46
0.522	0.456
0.52	0.448
0.516	0.448
0.514	0.446
0.512	0.446
0.51	0.444
0.506	0.444
0.506	0.442
0.504	0.442
0.504	0.44
0.502	0.438
0.502	0.43
0.498	0.43
0.494	0.426
0.492	0.426
0.492	0.426
0.49	0.426
0.49	0.424
0.488	0.422
0.488	0.422
0.484	0.422
0.484	0.418
0.484	0.416
0.484	0.416
0.484	0.416
0.484	0.416
0.48	0.414
0.48	0.412
0.478	0.408
0.476	0.408
0.476	0.408
0.476	0.408
0.476	0.408
0.472	0.406
0.468	0.404
0.466	0.4
0.466	0.4
0.466	0.398
0.466	0.398
0.464	0.398
0.462	0.394
0.458	0.394
0.454	0.394
0.454	0.394
0.454	0.394
0.452	0.394
0.452	0.394
0.452	0.394
0.45	0.394
0.45	0.394
0.45	0.392
0.45	0.392
0.448	0.392
0.448	0.39
0.446	0.39
0.444	0.388
0.444	0.388
0.444	0.386
0.442	0.386
0.442	0.384
0.44	0.384
0.436	0.384
0.436	0.384
0.434	0.382
0.43	0.382
0.426	0.378
0.424	0.378
0.42	0.378
0.42	0.374
0.42	0.372
0.42	0.37
0.42	0.37
0.418	0.366
0.418	0.366
0.418	0.366
0.416	0.362
0.416	0.36
0.414	0.358
0.412	0.356
0.412	0.356
0.41	0.356
0.41	0.356
0.408	0.356
0.408	0.356
0.406	0.354
0.4	0.352
0.4	0.35
0.4	0.35
0.4	0.35
0.4	0.346
0.4	0.346
0.4	0.342
0.398	0.338
0.398	0.334
0.398	0.334
0.396	0.334
0.396	0.332
0.396	0.33
0.392	0.33
0.392	0.328
0.392	0.328
0.392	0.322
0.392	0.322
0.388	0.322
0.388	0.322
0.388	0.322
0.388	0.322
0.386	0.32
0.386	0.32
0.386	0.32
0.386	0.32
0.384	0.32
0.384	0.316
0.384	0.316
0.384	0.316
0.384	0.316
0.382	0.316
0.382	0.316
0.382	0.312
0.38	0.31
0.378	0.31
0.376	0.31
0.376	0.308
0.374	0.308
0.37	0.308
0.37	0.308
0.37	0.308
0.37	0.308
0.368	0.308
0.366	0.308
0.364	0.306
0.36	0.306
0.358	0.3
0.356	0.3
0.356	0.298
0.356	0.298
0.354	0.298
0.354	0.294
0.352	0.292
0.35	0.29
0.35	0.288
0.35	0.286
0.35	0.286
0.346	0.286
0.342	0.284
0.338	0.284
0.334	0.284
0.332	0.282
0.33	0.282
0.326	0.28
0.324	0.278
0.324	0.276
0.32	0.274
0.32	0.274
0.32	0.27
0.32	0.268
0.316	0.268
0.316	0.266
0.316	0.266
0.316	0.266
0.316	0.266
0.316	0.264
0.316	0.264
0.316	0.262
0.314	0.262
0.314	0.262
0.31	0.26
0.308	0.258
0.304	0.258
0.304	0.258
0.304	0.258
0.304	0.258
0.302	0.254
0.302	0.254
0.3	0.254
0.3	0.252
0.298	0.25
0.298	0.25
0.296	0.248
0.294	0.248
0.29	0.246
0.29	0.246
0.286	0.246
0.286	0.244
0.286	0.244
0.284	0.24
0.282	0.24
0.282	0.24
0.278	0.238
0.278	0.238
0.278	0.232
0.274	0.232
0.274	0.232
0.274	0.23
0.274	0.228
0.272	0.226
0.272	0.226
0.266	0.226
0.264	0.224
0.262	0.224
0.26	0.222
0.26	0.222
0.26	0.22
0.26	0.22
0.256	0.22
0.256	0.218
0.256	0.216
0.254	0.214
0.252	0.214
0.252	0.214
0.25	0.214
0.25	0.214
0.25	0.214
0.248	0.214
0.246	0.214
0.244	0.21
0.242	0.208
0.242	0.208
0.24	0.208
0.24	0.208
0.238	0.206
0.234	0.204
0.232	0.202
0.23	0.2
0.23	0.2
0.23	0.2
0.23	0.198
0.228	0.198
0.226	0.198
0.222	0.198
0.222	0.198
0.222	0.198
0.222	0.198
0.22	0.198
0.22	0.198
0.218	0.198
0.218	0.196
0.216	0.194
0.216	0.194
0.214	0.194
0.214	0.194
0.214	0.192
0.214	0.19
0.214	0.186
0.214	0.186
0.214	0.186
0.212	0.186
0.212	0.186
0.21	0.186
0.21	0.184
0.21	0.182
0.208	0.182
0.208	0.178
0.202	0.176
0.202	0.172
0.202	0.172
0.202	0.168
0.202	0.168
0.202	0.166
0.2	0.166
0.198	0.166
0.198	0.164
0.198	0.162
0.198	0.16
0.198	0.16
0.196	0.16
0.196	0.16
0.194	0.158
0.192	0.158
0.192	0.158
0.192	0.158
0.192	0.152
0.19	0.15
0.19	0.148
0.19	0.146
0.182	0.146
0.182	0.146
0.182	0.146
0.182	0.146
0.182	0.146
0.18	0.144
0.18	0.144
0.178	0.144
0.176	0.144
0.174	0.144
0.172	0.144
0.172	0.144
0.172	0.144
0.172	0.144
0.17	0.144
0.17	0.142
0.17	0.142
0.17	0.142
0.168	0.142
0.166	0.142
0.166	0.14
0.164	0.138
0.16	0.134
0.16	0.132
0.16	0.13
0.158	0.13
0.156	0.128
0.156	0.128
0.156	0.126
0.154	0.126
0.154	0.124
0.154	0.122
0.152	0.122
0.152	0.118
0.15	0.116
0.15	0.116
0.15	0.114
0.15	0.11
0.148	0.11
0.148	0.11
0.148	0.108
0.146	0.108
0.144	0.108
0.144	0.106
0.142	0.106
0.142	0.106
0.142	0.106
0.142	0.104
0.138	0.104
0.138	0.104
0.136	0.104
0.134	0.104
0.134	0.1
0.13	0.096
0.128	0.096
0.128	0.096
0.128	0.096
0.126	0.094
0.126	0.09
0.126	0.09
0.126	0.09
0.126	0.09
0.124	0.09
0.124	0.09
0.122	0.09
0.122	0.088
0.12	0.088
0.12	0.088
0.12	0.088
0.12	0.088
0.12	0.088
0.12	0.088
0.12	0.088
0.12	0.088
0.118	0.088
0.118	0.088
0.116	0.088
0.116	0.086
0.116	0.086
0.116	0.082
0.116	0.08
0.116	0.08
0.114	0.08
0.114	0.08
0.114	0.08
0.114	0.08
0.114	0.08
0.112	0.076
0.11	0.074
0.108	0.074
0.106	0.074
0.106	0.074
0.106	0.074
0.104	0.074
0.104	0.074
0.104	0.074
0.104	0.074
0.104	0.074
0.104	0.07
0.104	0.07
0.104	0.07
0.102	0.07
0.102	0.068
0.102	0.068
0.1	0.068
0.1	0.068
0.1	0.068
0.1	0.068
0.098	0.068
0.096	0.068
0.096	0.068
0.096	0.066
0.096	0.066
0.094	0.066
0.094	0.066
0.094	0.064
0.094	0.064
0.092	0.064
0.088	0.064
0.088	0.064
0.088	0.064
0.086	0.064
0.086	0.064
0.084	0.064
0.084	0.064
0.082	0.064
0.082	0.064
0.082	0.064
0.08	0.064
0.08	0.064
0.076	0.062
0.076	0.062
0.076	0.062
0.076	0.062
0.076	0.062
0.076	0.062
0.076	0.06
0.076	0.06
0.076	0.06
0.074	0.06
0.074	0.06
0.074	0.058
0.074	0.058
0.074	0.056
0.074	0.056
0.074	0.054
0.074	0.054
0.074	0.054
0.072	0.054
0.072	0.054
0.07	0.054
0.07	0.054
0.07	0.054
0.07	0.054
0.07	0.054
0.07	0.054
0.07	0.054
0.07	0.054
0.07	0.054
0.068	0.054
0.068	0.054
0.068	0.054
0.066	0.054
0.066	0.054
0.066	0.05
0.066	0.05
0.066	0.05
0.066	0.05
0.066	0.05
0.066	0.05
0.066	0.05
0.066	0.05
0.066	0.048
0.066	0.048
0.062	0.048
0.062	0.048
0.062	0.048
0.062	0.048
0.062	0.048
0.062	0.048
0.062	0.048
0.06	0.044
0.06	0.044
0.058	0.044
0.058	0.042
0.054	0.042
0.054	0.042
0.05	0.042
0.05	0.042
0.05	0.042
0.05	0.042
0.05	0.042
0.05	0.04
0.05	0.04
0.05	0.04
0.048	0.04
0.048	0.04
0.048	0.04
0.048	0.038
0.048	0.038
0.048	0.038
0.042	0.038
0.042	0.038
0.042	0.036
0.042	0.036
0.042	0.036
0.042	0.036
0.042	0.036
0.042	0.036
0.042	0.036
0.042	0.034
0.042	0.034
0.042	0.032
0.042	0.03
0.042	0.03
0.04	0.028
0.038	0.028
0.038	0.026
0.036	0.026
0.034	0.026
0.034	0.026
0.034	0.026
0.032	0.026
0.032	0.026
0.03	0.026
0.03	0.026
0.03	0.024
0.03	0.024
0.03	0.024
0.03	0.024
0.03	0.024
0.03	0.024
0.03	0.024
0.03	0.024
0.03	0.024
0.03	0.024
0.03	0.024
0.03	0.024
0.03	0.024
0.03	0.024
0.03	0.024
0.03	0.024
0.03	0.024
0.03	0.024
0.03	0.024
0.03	0.024
0.03	0.022
0.03	0.022
0.03	0.022
0.03	0.022
0.03	0.022
0.03	0.022
0.03	0.022
0.03	0.022
0.03	0.022
0.03	0.022
0.03	0.022
0.03	0.022
0.028	0.022
0.028	0.022
0.028	0.022
0.028	0.022
0.028	0.022
0.028	0.022
0.028	0.022
0.028	0.022
0.028	0.022
0.028	0.022
0.028	0.022
0.026	0.022
0.026	0.022
0.026	0.022
0.026	0.02
0.026	0.02
0.026	0.02
0.026	0.018
0.026	0.018
0.026	0.018
0.026	0.018
0.026	0.018
0.026	0.018
0.026	0.018
0.026	0.018
0.026	0.018
0.026	0.018
0.026	0.018
0.024	0.018
0.024	0.018
0.024	0.018
0.024	0.018
0.022	0.018
0.022	0.018
0.022	0.018
0.022	0.018
0.02	0.018
0.02	0.018
0.02	0.018
0.02	0.016
0.02	0.016
0.02	0.016
0.02	0.016
0.02	0.016
0.02	0.016
0.02	0.016
0.02	0.016
0.02	0.016
0.02	0.016
0.02	0.016
0.02	0.016
0.02	0.016
0.02	0.014
0.02	0.014
0.02	0.014
0.02	0.014
0.02	0.014
0.02	0.014
0.02	0.014
0.02	0.014
0.02	0.014
0.02	0.014
0.02	0.014
0.02	0.014
0.02	0.012
0.02	0.012
0.02	0.012
0.02	0.012
0.02	0.012
0.02	0.012
0.02	0.012
0.02	0.012
0.02	0.012
0.02	0.012
0.02	0.012
0.02	0.012
0.02	0.012
0.02	0.012
0.02	0.012
0.02	0.012
0.02	0.012
0.02	0.012
0.02	0.012
0.02	0.012
0.018	0.012
0.018	0.012
0.018	0.012
0.018	0.012
0.018	0.012
0.018	0.012
0.018	0.012
0.018	0.012
0.018	0.012
0.018	0.012
0.018	0.012
0.018	0.012
0.018	0.012
0.018	0.012
0.016	0.012
0.016	0.012
0.016	0.012
0.016	0.012
0.016	0.012
0.016	0.012
0.016	0.012
0.016	0.012
0.016	0.012
0.016	0.012
0.016	0.012
0.016	0.012
0.014	0.012
0.014	0.012
0.014	0.012
0.014	0.012
0.014	0.012
0.012	0.012
0.012	0.012
0.01	0.012
0.01	0.012
0.01	0.012
0.01	0.012
0.01	0.012
0.01	0.012
0.01	0.012
0.01	0.012
0.01	0.012
0.01	0.012
0.01	0.012
0.01	0.012
0.01	0.012
0.01	0.012
0.01	0.012
0.01	0.012
0.01	0.012
0.01	0.01
0.01	0.008
0.01	0.008
0.01	0.008
0.01	0.008
0.01	0.008
0.01	0.008
0.01	0.008
0.01	0.008
0.01	0.008
0.01	0.008
0.01	0.008
0.01	0.008
0.01	0.008
0.01	0.008
0.01	0.008
0.01	0.008
0.01	0.008
0.01	0.008
0.01	0.008
0.01	0.008
0.01	0.008
0.01	0.008
0.01	0.008
0.01	0.008
0.01	0.008
0.01	0.008
0.01	0.008
0.01	0.008
0.01	0.008
0.01	0.008
0.01	0.008
0.01	0.008
0.01	0.008
0.01	0.008
0.01	0.008
0.01	0.008
0.01	0.008
0.01	0.008
0.01	0.008
0.01	0.008
0.01	0.008
0.01	0.008
0.01	0.008
0.01	0.008
0.01	0.008
0.01	0.008
0.01	0.008
0.008	0.008
0.008	0.008
0.008	0.008
0.008	0.008
0.008	0.008
0.008	0.006
0.008	0.006
0.008	0.006
0.008	0.006
0.008	0.006
0.008	0.006
0.008	0.004
0.008	0.004
0.008	0.004
0.008	0.004
0.008	0.004
0.008	0.004
0.008	0.004
0.008	0.004
0.008	0.004
0.008	0.004
0.008	0.004
0.008	0.004
0.008	0.004
0.008	0.004
0.008	0.004
0.008	0.004
0.008	0.004
0.008	0.004
0.008	0.004
